sensor_index,humidity,temperature,pm2_5,latitude,longitude,date_time
84019,42,18.8,,40.68,-112.02,2025-06-10T05:00
84019,41,18.8,,40.68,-112.02,2025-06-10T06:00
84019,39,20.5,,40.68,-112.02,2025-06-10T07:00
84019,36,22.9,,40.68,-112.02,2025-06-10T08:00
84019,33,25.3,,40.68,-112.02,2025-06-10T09:00
84019,29,27.4,,40.68,-112.02,2025-06-10T10:00
84019,25,29.5,,40.68,-112.02,2025-06-10T11:00
84019,22,31.2,,40.68,-112.02,2025-06-10T12:00
84019,20,32.4,,40.68,-112.02,2025-06-10T13:00
84019,18,33.3,,40.68,-112.02,2025-06-10T14:00
84019,17,33.7,,40.68,-112.02,2025-06-10T15:00
84019,17,33.6,,40.68,-112.02,2025-06-10T16:00
84019,19,32.9,,40.68,-112.02,2025-06-10T17:00
84019,22,31.6,,40.68,-112.02,2025-06-10T18:00
84019,29,29,,40.68,-112.02,2025-06-10T19:00
84019,38,25.7,,40.68,-112.02,2025-06-10T20:00
84019,45,23.1,,40.68,-112.02,2025-06-10T21:00
84019,48,21.7,,40.68,-112.02,2025-06-10T22:00
84019,49,21,,40.68,-112.02,2025-06-10T23:00
84019,29,20.9,,40.68,-112.01,2025-06-10T00:00
84019,33,20.1,,40.68,-112.01,2025-06-10T01:00
84019,34,19.9,,40.68,-112.01,2025-06-10T02:00
84019,40,19,,40.68,-112.01,2025-06-10T03:00
84019,43,18.6,,40.68,-112.01,2025-06-10T04:00
84019,42,18.8,,40.68,-112.01,2025-06-10T05:00
84019,41,18.8,,40.68,-112.01,2025-06-10T06:00
84019,39,20.5,,40.68,-112.01,2025-06-10T07:00
84019,36,23,,40.68,-112.01,2025-06-10T08:00
84019,33,25.3,,40.68,-112.01,2025-06-10T09:00
84019,29,27.5,,40.68,-112.01,2025-06-10T10:00
84019,25,29.5,,40.68,-112.01,2025-06-10T11:00
84019,22,31.2,,40.68,-112.01,2025-06-10T12:00
84019,20,32.5,,40.68,-112.01,2025-06-10T13:00
84019,18,33.4,,40.68,-112.01,2025-06-10T14:00
84019,17,33.7,,40.68,-112.01,2025-06-10T15:00
84019,17,33.6,,40.68,-112.01,2025-06-10T16:00
84019,19,33,,40.68,-112.01,2025-06-10T17:00
84019,22,31.6,,40.68,-112.01,2025-06-10T18:00
84019,29,29,,40.68,-112.01,2025-06-10T19:00
84019,38,25.8,,40.68,-112.01,2025-06-10T20:00
84019,45,23.1,,40.68,-112.01,2025-06-10T21:00
84019,48,21.7,,40.68,-112.01,2025-06-10T22:00
84019,49,21,,40.68,-112.01,2025-06-10T23:00
46777,29,21,,40.68,-112,2025-06-10T00:00
46777,33,20.2,,40.68,-112,2025-06-10T01:00
46777,34,20,,40.68,-112,2025-06-10T02:00
46777,40,19.1,,40.68,-112,2025-06-10T03:00
46777,43,18.7,,40.68,-112,2025-06-10T04:00
46777,42,18.9,,40.68,-112,2025-06-10T05:00
46777,41,18.9,,40.68,-112,2025-06-10T06:00
46777,39,20.6,,40.68,-112,2025-06-10T07:00
46777,36,23,,40.68,-112,2025-06-10T08:00
46777,33,25.4,,40.68,-112,2025-06-10T09:00
46777,29,27.5,,40.68,-112,2025-06-10T10:00
46777,25,29.6,,40.68,-112,2025-06-10T11:00
46777,22,31.3,,40.68,-112,2025-06-10T12:00
46777,20,32.5,,40.68,-112,2025-06-10T13:00
46777,18,33.4,,40.68,-112,2025-06-10T14:00
46777,17,33.8,,40.68,-112,2025-06-10T15:00
46777,17,33.7,,40.68,-112,2025-06-10T16:00
46777,19,33,,40.68,-112,2025-06-10T17:00
46777,22,31.7,,40.68,-112,2025-06-10T18:00
46777,29,29.1,,40.68,-112,2025-06-10T19:00
46777,38,25.8,,40.68,-112,2025-06-10T20:00
46777,45,23.2,,40.68,-112,2025-06-10T21:00
46777,48,21.8,,40.68,-112,2025-06-10T22:00
46777,49,21.1,,40.68,-112,2025-06-10T23:00
6314,29,21,,40.68,-111.99,2025-06-10T00:00
6314,33,20.2,,40.68,-111.99,2025-06-10T01:00
6314,34,20,,40.68,-111.99,2025-06-10T02:00
6314,40,19.1,,40.68,-111.99,2025-06-10T03:00
6314,43,18.7,,40.68,-111.99,2025-06-10T04:00
6314,42,18.9,,40.68,-111.99,2025-06-10T05:00
6314,41,18.9,,40.68,-111.99,2025-06-10T06:00
6314,39,20.6,,40.68,-111.99,2025-06-10T07:00
6314,36,23.1,,40.68,-111.99,2025-06-10T08:00
6314,33,25.4,,40.68,-111.99,2025-06-10T09:00
6314,29,27.6,,40.68,-111.99,2025-06-10T10:00
6314,25,29.6,,40.68,-111.99,2025-06-10T11:00
6314,22,31.3,,40.68,-111.99,2025-06-10T12:00
6314,20,32.6,,40.68,-111.99,2025-06-10T13:00
6314,18,33.5,,40.68,-111.99,2025-06-10T14:00
6314,17,33.8,,40.68,-111.99,2025-06-10T15:00
6314,17,33.7,,40.68,-111.99,2025-06-10T16:00
6314,19,33.1,,40.68,-111.99,2025-06-10T17:00
6314,22,31.7,,40.68,-111.99,2025-06-10T18:00
6314,29,29.1,,40.68,-111.99,2025-06-10T19:00
6314,38,25.9,,40.68,-111.99,2025-06-10T20:00
6314,45,23.2,,40.68,-111.99,2025-06-10T21:00
6314,48,21.8,,40.68,-111.99,2025-06-10T22:00
6314,49,21.1,,40.68,-111.99,2025-06-10T23:00
6314,29,21.1,,40.68,-111.98,2025-06-10T00:00
6314,33,20.3,,40.68,-111.98,2025-06-10T01:00
6314,34,20.1,,40.68,-111.98,2025-06-10T02:00
6314,40,19.2,,40.68,-111.98,2025-06-10T03:00
6314,43,18.8,,40.68,-111.98,2025-06-10T04:00
6314,42,19,,40.68,-111.98,2025-06-10T05:00
6314,41,19,,40.68,-111.98,2025-06-10T06:00
6314,39,20.7,,40.68,-111.98,2025-06-10T07:00
6314,36,23.1,,40.68,-111.98,2025-06-10T08:00
6314,33,25.5,,40.68,-111.98,2025-06-10T09:00
6314,29,27.6,,40.68,-111.98,2025-06-10T10:00
6314,25,29.7,,40.68,-111.98,2025-06-10T11:00
6314,22,31.4,,40.68,-111.98,2025-06-10T12:00
6314,20,32.6,,40.68,-111.98,2025-06-10T13:00
6314,18,33.5,,40.68,-111.98,2025-06-10T14:00
6314,17,33.9,,40.68,-111.98,2025-06-10T15:00
6314,17,33.8,,40.68,-111.98,2025-06-10T16:00
6314,19,33.1,,40.68,-111.98,2025-06-10T17:00
6314,22,31.8,,40.68,-111.98,2025-06-10T18:00
6314,29,29.2,,40.68,-111.98,2025-06-10T19:00
6314,38,25.9,,40.68,-111.98,2025-06-10T20:00
6314,45,23.3,,40.68,-111.98,2025-06-10T21:00
6314,48,21.9,,40.68,-111.98,2025-06-10T22:00
6314,49,21.2,,40.68,-111.98,2025-06-10T23:00
129727,26,23.6,,40.68,-111.97,2025-06-10T00:00
129727,29,22.9,,40.68,-111.97,2025-06-10T01:00
129727,31,22.3,,40.68,-111.97,2025-06-10T02:00
129727,32,21.7,,40.68,-111.97,2025-06-10T03:00
129727,31,21.4,,40.68,-111.97,2025-06-10T04:00
129727,31,21,,40.68,-111.97,2025-06-10T05:00
129727,32,20.6,,40.68,-111.97,2025-06-10T06:00
129727,31,21.9,,40.68,-111.97,2025-06-10T07:00
129727,28,23.9,,40.68,-111.97,2025-06-10T08:00
129727,26,26,,40.68,-111.97,2025-06-10T09:00
129727,23,28.2,,40.68,-111.97,2025-06-10T10:00
129727,20,30.5,,40.68,-111.97,2025-06-10T11:00
129727,17,32.4,,40.68,-111.97,2025-06-10T12:00
129727,15,33.8,,40.68,-111.97,2025-06-10T13:00
129727,14,34.8,,40.68,-111.97,2025-06-10T14:00
129727,14,35.1,,40.68,-111.97,2025-06-10T15:00
129727,16,34.3,,40.68,-111.97,2025-06-10T16:00
129727,18,32.7,,40.68,-111.97,2025-06-10T17:00
129727,21,31.3,,40.68,-111.97,2025-06-10T18:00
129727,24,30.2,,40.68,-111.97,2025-06-10T19:00
129727,27,29.1,,40.68,-111.97,2025-06-10T20:00
129727,30,28.1,,40.68,-111.97,2025-06-10T21:00
129727,32,27,,40.68,-111.97,2025-06-10T22:00
129727,35,25.8,,40.68,-111.97,2025-06-10T23:00
129727,38,19.8,,40.68,-111.96,2025-06-10T00:00
129727,37,19.4,,40.68,-111.96,2025-06-10T01:00
129727,38,19,,40.68,-111.96,2025-06-10T02:00
129727,40,18.6,,40.68,-111.96,2025-06-10T03:00
129727,42,18.1,,40.68,-111.96,2025-06-10T04:00
129727,40,17.9,,40.68,-111.96,2025-06-10T05:00
129727,38,17.9,,40.68,-111.96,2025-06-10T06:00
129727,36,20.1,,40.68,-111.96,2025-06-10T07:00
129727,33,23.2,,40.68,-111.96,2025-06-10T08:00
129727,30,26.1,,40.68,-111.96,2025-06-10T09:00
129727,26,28.5,,40.68,-111.96,2025-06-10T10:00
129727,23,30.7,,40.68,-111.96,2025-06-10T11:00
129727,20,32.3,,40.68,-111.96,2025-06-10T12:00
129727,19,33.3,,40.68,-111.96,2025-06-10T13:00
129727,19,33.7,,40.68,-111.96,2025-06-10T14:00
129727,19,33.7,,40.68,-111.96,2025-06-10T15:00
129727,19,33.7,,40.68,-111.96,2025-06-10T16:00
129727,18,33.4,,40.68,-111.96,2025-06-10T17:00
129727,21,32.2,,40.68,-111.96,2025-06-10T18:00
129727,29,29.4,,40.68,-111.96,2025-06-10T19:00
129727,39,25.7,,40.68,-111.96,2025-06-10T20:00
129727,47,22.7,,40.68,-111.96,2025-06-10T21:00
129727,51,21.3,,40.68,-111.96,2025-06-10T22:00
129727,54,20.6,,40.68,-111.96,2025-06-10T23:00
13279,38,19.9,,40.68,-111.95,2025-06-10T00:00
13279,37,19.5,,40.68,-111.95,2025-06-10T01:00
13279,38,19.1,,40.68,-111.95,2025-06-10T02:00
13279,40,18.7,,40.68,-111.95,2025-06-10T03:00
13279,42,18.2,,40.68,-111.95,2025-06-10T04:00
13279,40,18,,40.68,-111.95,2025-06-10T05:00
13279,38,18,,40.68,-111.95,2025-06-10T06:00
13279,36,20.1,,40.68,-111.95,2025-06-10T07:00
13279,33,23.3,,40.68,-111.95,2025-06-10T08:00
13279,30,26.2,,40.68,-111.95,2025-06-10T09:00
13279,26,28.6,,40.68,-111.95,2025-06-10T10:00
13279,23,30.7,,40.68,-111.95,2025-06-10T11:00
13279,20,32.4,,40.68,-111.95,2025-06-10T12:00
13279,19,33.3,,40.68,-111.95,2025-06-10T13:00
13279,19,33.7,,40.68,-111.95,2025-06-10T14:00
13279,19,33.8,,40.68,-111.95,2025-06-10T15:00
13279,19,33.8,,40.68,-111.95,2025-06-10T16:00
13279,18,33.5,,40.68,-111.95,2025-06-10T17:00
13279,21,32.3,,40.68,-111.95,2025-06-10T18:00
13279,29,29.4,,40.68,-111.95,2025-06-10T19:00
13279,39,25.7,,40.68,-111.95,2025-06-10T20:00
13279,47,22.8,,40.68,-111.95,2025-06-10T21:00
13279,51,21.3,,40.68,-111.95,2025-06-10T22:00
13279,54,20.6,,40.68,-111.95,2025-06-10T23:00
259073,38,19.9,,40.68,-111.94,2025-06-10T00:00
259073,37,19.5,,40.68,-111.94,2025-06-10T01:00
259073,38,19.1,,40.68,-111.94,2025-06-10T02:00
259073,40,18.7,,40.68,-111.94,2025-06-10T03:00
259073,42,18.2,,40.68,-111.94,2025-06-10T04:00
259073,40,18,,40.68,-111.94,2025-06-10T05:00
259073,38,18,,40.68,-111.94,2025-06-10T06:00
259073,36,20.1,,40.68,-111.94,2025-06-10T07:00
259073,33,23.3,,40.68,-111.94,2025-06-10T08:00
259073,30,26.2,,40.68,-111.94,2025-06-10T09:00
259073,26,28.6,,40.68,-111.94,2025-06-10T10:00
259073,23,30.7,,40.68,-111.94,2025-06-10T11:00
259073,20,32.4,,40.68,-111.94,2025-06-10T12:00
259073,19,33.3,,40.68,-111.94,2025-06-10T13:00
259073,19,33.7,,40.68,-111.94,2025-06-10T14:00
259073,19,33.8,,40.68,-111.94,2025-06-10T15:00
259073,19,33.8,,40.68,-111.94,2025-06-10T16:00
259073,18,33.5,,40.68,-111.94,2025-06-10T17:00
259073,21,32.3,,40.68,-111.94,2025-06-10T18:00
259073,29,29.4,,40.68,-111.94,2025-06-10T19:00
259073,39,25.7,,40.68,-111.94,2025-06-10T20:00
259073,47,22.8,,40.68,-111.94,2025-06-10T21:00
259073,51,21.3,,40.68,-111.94,2025-06-10T22:00
259073,54,20.6,,40.68,-111.94,2025-06-10T23:00
259073,38,19.9,,40.68,-111.93,2025-06-10T00:00
259073,37,19.5,,40.68,-111.93,2025-06-10T01:00
259073,38,19.1,,40.68,-111.93,2025-06-10T02:00
259073,40,18.7,,40.68,-111.93,2025-06-10T03:00
259073,42,18.2,,40.68,-111.93,2025-06-10T04:00
259073,40,18,,40.68,-111.93,2025-06-10T05:00
259073,38,18,,40.68,-111.93,2025-06-10T06:00
259073,36,20.1,,40.68,-111.93,2025-06-10T07:00
259073,33,23.3,,40.68,-111.93,2025-06-10T08:00
259073,30,26.2,,40.68,-111.93,2025-06-10T09:00
259073,26,28.6,,40.68,-111.93,2025-06-10T10:00
259073,23,30.7,,40.68,-111.93,2025-06-10T11:00
259073,20,32.4,,40.68,-111.93,2025-06-10T12:00
259073,19,33.3,,40.68,-111.93,2025-06-10T13:00
259073,19,33.7,,40.68,-111.93,2025-06-10T14:00
259073,19,33.8,,40.68,-111.93,2025-06-10T15:00
259073,19,33.8,,40.68,-111.93,2025-06-10T16:00
259073,18,33.5,,40.68,-111.93,2025-06-10T17:00
259073,21,32.3,,40.68,-111.93,2025-06-10T18:00
259073,29,29.4,,40.68,-111.93,2025-06-10T19:00
259073,39,25.7,,40.68,-111.93,2025-06-10T20:00
259073,47,22.8,,40.68,-111.93,2025-06-10T21:00
259073,51,21.3,,40.68,-111.93,2025-06-10T22:00
259073,54,20.6,,40.68,-111.93,2025-06-10T23:00
133674,38,19.9,,40.68,-111.92,2025-06-10T00:00
133674,37,19.5,,40.68,-111.92,2025-06-10T01:00
133674,38,19.1,,40.68,-111.92,2025-06-10T02:00
133674,40,18.7,,40.68,-111.92,2025-06-10T03:00
133674,42,18.2,,40.68,-111.92,2025-06-10T04:00
133674,40,18,,40.68,-111.92,2025-06-10T05:00
133674,38,18,,40.68,-111.92,2025-06-10T06:00
133674,36,20.2,,40.68,-111.92,2025-06-10T07:00
133674,33,23.3,,40.68,-111.92,2025-06-10T08:00
133674,30,26.2,,40.68,-111.92,2025-06-10T09:00
133674,26,28.6,,40.68,-111.92,2025-06-10T10:00
133674,23,30.8,,40.68,-111.92,2025-06-10T11:00
133674,20,32.4,,40.68,-111.92,2025-06-10T12:00
133674,19,33.4,,40.68,-111.92,2025-06-10T13:00
133674,19,33.8,,40.68,-111.92,2025-06-10T14:00
133674,19,33.8,,40.68,-111.92,2025-06-10T15:00
133674,19,33.8,,40.68,-111.92,2025-06-10T16:00
133674,18,33.5,,40.68,-111.92,2025-06-10T17:00
133674,21,32.3,,40.68,-111.92,2025-06-10T18:00
133674,29,29.5,,40.68,-111.92,2025-06-10T19:00
133674,39,25.8,,40.68,-111.92,2025-06-10T20:00
133674,47,22.8,,40.68,-111.92,2025-06-10T21:00
133674,51,21.4,,40.68,-111.92,2025-06-10T22:00
133674,54,20.7,,40.68,-111.92,2025-06-10T23:00
133674,38,19.9,,40.68,-111.91,2025-06-10T00:00
133674,37,19.5,,40.68,-111.91,2025-06-10T01:00
133674,38,19.1,,40.68,-111.91,2025-06-10T02:00
133674,40,18.7,,40.68,-111.91,2025-06-10T03:00
133674,42,18.2,,40.68,-111.91,2025-06-10T04:00
133674,40,18,,40.68,-111.91,2025-06-10T05:00
133674,38,18,,40.68,-111.91,2025-06-10T06:00
133674,36,20.2,,40.68,-111.91,2025-06-10T07:00
133674,33,23.3,,40.68,-111.91,2025-06-10T08:00
133674,30,26.2,,40.68,-111.91,2025-06-10T09:00
133674,26,28.6,,40.68,-111.91,2025-06-10T10:00
133674,23,30.8,,40.68,-111.91,2025-06-10T11:00
133674,20,32.4,,40.68,-111.91,2025-06-10T12:00
133674,19,33.4,,40.68,-111.91,2025-06-10T13:00
133674,19,33.8,,40.68,-111.91,2025-06-10T14:00
133674,19,33.8,,40.68,-111.91,2025-06-10T15:00
133674,19,33.8,,40.68,-111.91,2025-06-10T16:00
133674,18,33.5,,40.68,-111.91,2025-06-10T17:00
133674,21,32.3,,40.68,-111.91,2025-06-10T18:00
133674,29,29.5,,40.68,-111.91,2025-06-10T19:00
133674,39,25.8,,40.68,-111.91,2025-06-10T20:00
133674,47,22.8,,40.68,-111.91,2025-06-10T21:00
133674,51,21.4,,40.68,-111.91,2025-06-10T22:00
133674,54,20.7,,40.68,-111.91,2025-06-10T23:00
133674,38,19.9,,40.68,-111.9,2025-06-10T00:00
133674,37,19.5,,40.68,-111.9,2025-06-10T01:00
133674,38,19.1,,40.68,-111.9,2025-06-10T02:00
133674,40,18.7,,40.68,-111.9,2025-06-10T03:00
133674,42,18.2,,40.68,-111.9,2025-06-10T04:00
133674,40,18,,40.68,-111.9,2025-06-10T05:00
133674,38,18,,40.68,-111.9,2025-06-10T06:00
133674,36,20.2,,40.68,-111.9,2025-06-10T07:00
133674,33,23.3,,40.68,-111.9,2025-06-10T08:00
133674,30,26.2,,40.68,-111.9,2025-06-10T09:00
133674,26,28.6,,40.68,-111.9,2025-06-10T10:00
133674,23,30.8,,40.68,-111.9,2025-06-10T11:00
133674,20,32.4,,40.68,-111.9,2025-06-10T12:00
133674,19,33.4,,40.68,-111.9,2025-06-10T13:00
133674,19,33.8,,40.68,-111.9,2025-06-10T14:00
133674,19,33.8,,40.68,-111.9,2025-06-10T15:00
133674,19,33.8,,40.68,-111.9,2025-06-10T16:00
133674,18,33.5,,40.68,-111.9,2025-06-10T17:00
133674,21,32.3,,40.68,-111.9,2025-06-10T18:00
133674,29,29.5,,40.68,-111.9,2025-06-10T19:00
133674,39,25.8,,40.68,-111.9,2025-06-10T20:00
133674,47,22.8,,40.68,-111.9,2025-06-10T21:00
133674,51,21.4,,40.68,-111.9,2025-06-10T22:00
133674,54,20.7,,40.68,-111.9,2025-06-10T23:00
249189,38,19.9,,40.68,-111.89,2025-06-10T00:00
249189,37,19.5,,40.68,-111.89,2025-06-10T01:00
249189,38,19.1,,40.68,-111.89,2025-06-10T02:00
249189,40,18.7,,40.68,-111.89,2025-06-10T03:00
249189,42,18.2,,40.68,-111.89,2025-06-10T04:00
249189,40,18,,40.68,-111.89,2025-06-10T05:00
249189,38,18,,40.68,-111.89,2025-06-10T06:00
249189,36,20.1,,40.68,-111.89,2025-06-10T07:00
249189,33,23.3,,40.68,-111.89,2025-06-10T08:00
249189,30,26.2,,40.68,-111.89,2025-06-10T09:00
249189,26,28.6,,40.68,-111.89,2025-06-10T10:00
249189,23,30.7,,40.68,-111.89,2025-06-10T11:00
249189,20,32.4,,40.68,-111.89,2025-06-10T12:00
249189,19,33.3,,40.68,-111.89,2025-06-10T13:00
249189,19,33.7,,40.68,-111.89,2025-06-10T14:00
249189,19,33.8,,40.68,-111.89,2025-06-10T15:00
249189,19,33.8,,40.68,-111.89,2025-06-10T16:00
249189,18,33.5,,40.68,-111.89,2025-06-10T17:00
249189,21,32.3,,40.68,-111.89,2025-06-10T18:00
249189,29,29.4,,40.68,-111.89,2025-06-10T19:00
249189,39,25.7,,40.68,-111.89,2025-06-10T20:00
249189,47,22.8,,40.68,-111.89,2025-06-10T21:00
249189,51,21.3,,40.68,-111.89,2025-06-10T22:00
249189,54,20.6,,40.68,-111.89,2025-06-10T23:00
249189,38,19.8,,40.68,-111.88,2025-06-10T00:00
249189,37,19.4,,40.68,-111.88,2025-06-10T01:00
249189,38,19,,40.68,-111.88,2025-06-10T02:00
249189,40,18.6,,40.68,-111.88,2025-06-10T03:00
249189,42,18.1,,40.68,-111.88,2025-06-10T04:00
249189,40,17.9,,40.68,-111.88,2025-06-10T05:00
249189,38,17.9,,40.68,-111.88,2025-06-10T06:00
249189,36,20.1,,40.68,-111.88,2025-06-10T07:00
249189,33,23.2,,40.68,-111.88,2025-06-10T08:00
249189,30,26.1,,40.68,-111.88,2025-06-10T09:00
249189,26,28.5,,40.68,-111.88,2025-06-10T10:00
249189,23,30.7,,40.68,-111.88,2025-06-10T11:00
249189,20,32.3,,40.68,-111.88,2025-06-10T12:00
249189,19,33.3,,40.68,-111.88,2025-06-10T13:00
249189,19,33.7,,40.68,-111.88,2025-06-10T14:00
249189,19,33.7,,40.68,-111.88,2025-06-10T15:00
249189,19,33.7,,40.68,-111.88,2025-06-10T16:00
249189,18,33.4,,40.68,-111.88,2025-06-10T17:00
249189,21,32.2,,40.68,-111.88,2025-06-10T18:00
249189,29,29.4,,40.68,-111.88,2025-06-10T19:00
249189,39,25.7,,40.68,-111.88,2025-06-10T20:00
249189,47,22.7,,40.68,-111.88,2025-06-10T21:00
249189,51,21.3,,40.68,-111.88,2025-06-10T22:00
249189,54,20.6,,40.68,-111.88,2025-06-10T23:00
249189,38,19.8,,40.68,-111.87,2025-06-10T00:00
249189,37,19.4,,40.68,-111.87,2025-06-10T01:00
249189,38,19,,40.68,-111.87,2025-06-10T02:00
249189,40,18.6,,40.68,-111.87,2025-06-10T03:00
249189,42,18.1,,40.68,-111.87,2025-06-10T04:00
249189,40,17.9,,40.68,-111.87,2025-06-10T05:00
249189,38,17.9,,40.68,-111.87,2025-06-10T06:00
249189,36,20.1,,40.68,-111.87,2025-06-10T07:00
249189,33,23.2,,40.68,-111.87,2025-06-10T08:00
249189,30,26.1,,40.68,-111.87,2025-06-10T09:00
249189,26,28.5,,40.68,-111.87,2025-06-10T10:00
249189,23,30.7,,40.68,-111.87,2025-06-10T11:00
249189,20,32.3,,40.68,-111.87,2025-06-10T12:00
249189,19,33.3,,40.68,-111.87,2025-06-10T13:00
249189,19,33.7,,40.68,-111.87,2025-06-10T14:00
249189,19,33.7,,40.68,-111.87,2025-06-10T15:00
249189,19,33.7,,40.68,-111.87,2025-06-10T16:00
249189,18,33.4,,40.68,-111.87,2025-06-10T17:00
249189,21,32.2,,40.68,-111.87,2025-06-10T18:00
249189,29,29.4,,40.68,-111.87,2025-06-10T19:00
249189,39,25.7,,40.68,-111.87,2025-06-10T20:00
249189,47,22.7,,40.68,-111.87,2025-06-10T21:00
249189,51,21.3,,40.68,-111.87,2025-06-10T22:00
249189,54,20.6,,40.68,-111.87,2025-06-10T23:00
155177,38,19.8,,40.68,-111.86,2025-06-10T00:00
155177,37,19.4,,40.68,-111.86,2025-06-10T01:00
155177,38,19,,40.68,-111.86,2025-06-10T02:00
155177,40,18.6,,40.68,-111.86,2025-06-10T03:00
155177,42,18.1,,40.68,-111.86,2025-06-10T04:00
155177,40,17.9,,40.68,-111.86,2025-06-10T05:00
155177,38,17.9,,40.68,-111.86,2025-06-10T06:00
155177,36,20.1,,40.68,-111.86,2025-06-10T07:00
155177,33,23.2,,40.68,-111.86,2025-06-10T08:00
155177,30,26.1,,40.68,-111.86,2025-06-10T09:00
155177,26,28.5,,40.68,-111.86,2025-06-10T10:00
155177,23,30.7,,40.68,-111.86,2025-06-10T11:00
