sensor_index,humidity,temperature,pm2_5,latitude,longitude,date_time
6314,22,13.4,5.896679672323657e-11,40.68,-111.98,2025-06-07 04:00:00
6314,21,13.6,3.3465591409154165e-11,40.68,-111.98,2025-06-07 05:00:00
6314,24,13.3,3.5194732544985285e-11,40.68,-111.98,2025-06-07 06:00:00
6314,38,16.8,3.123159716955648e-11,40.68,-111.98,2025-06-07 07:00:00
6314,39,19.7,2.8071314370214928e-11,40.68,-111.98,2025-06-07 08:00:00
6314,30,22.2,1.3974309556741282e-11,40.68,-111.98,2025-06-07 09:00:00
6314,27,24.1,4.4842376339948586e-11,40.68,-111.98,2025-06-07 10:00:00
6314,22,25.8,2.615597322064289e-11,40.68,-111.98,2025-06-07 11:00:00
6314,20,27.3,5.903233457615897e-11,40.68,-111.98,2025-06-07 12:00:00
6314,20,27.5,1.9683454519081597e-11,40.68,-111.98,2025-06-07 13:00:00
6314,20,28.1,3.885372926171193e-11,40.68,-111.98,2025-06-07 14:00:00
6314,20,28.4,2.7075139005794388e-11,40.68,-111.98,2025-06-07 15:00:00
6314,20,28.3,2.699756911084261e-11,40.68,-111.98,2025-06-07 16:00:00
6314,20,28.3,2.520258481075732e-11,40.68,-111.98,2025-06-07 17:00:00
6314,20,28.0,8.183361974167802e-12,40.68,-111.98,2025-06-07 18:00:00
6314,22,27.6,4.0351839925012456e-11,40.68,-111.98,2025-06-07 19:00:00
6314,31,25.1,2.775459029269456e-11,40.68,-111.98,2025-06-07 20:00:00
6314,31,21.3,-1.0697491070049692e-12,40.68,-111.98,2025-06-07 21:00:00
6314,27,20.8,-7.695569984207673e-13,40.68,-111.98,2025-06-07 22:00:00
6314,27,20.4,1.2689561207368527e-11,40.68,-111.98,2025-06-07 23:00:00
129727,17,18.0,0.6000000238418579,40.68,-111.97,2025-06-07 00:00:00
129727,17,17.6,0.6000000238418579,40.68,-111.97,2025-06-07 01:00:00
129727,20,15.7,0.699999988079071,40.68,-111.97,2025-06-07 02:00:00
129727,22,14.3,0.800000011920929,40.68,-111.97,2025-06-07 03:00:00
129727,22,13.5,0.949999988079071,40.68,-111.97,2025-06-07 04:00:00
129727,21,13.7,0.8999999761581421,40.68,-111.97,2025-06-07 05:00:00
129727,24,13.4,0.949999988079071,40.68,-111.97,2025-06-07 06:00:00
129727,29,18.2,0.949999988079071,40.68,-111.97,2025-06-07 07:00:00
129727,27,19.9,0.75,40.68,-111.97,2025-06-07 08:00:00
129727,24,22.0,0.800000011920929,40.68,-111.97,2025-06-07 09:00:00
129727,22,24.1,0.75,40.68,-111.97,2025-06-07 10:00:00
129727,20,26.3,0.75,40.68,-111.97,2025-06-07 11:00:00
129727,16,28.4,0.800000011920929,40.68,-111.97,2025-06-07 12:00:00
129727,15,28.8,0.8500000238418579,40.68,-111.97,2025-06-07 13:00:00
129727,16,29.0,0.699999988079071,40.68,-111.97,2025-06-07 14:00:00
129727,15,29.5,0.6000000238418579,40.68,-111.97,2025-06-07 15:00:00
129727,15,29.6,0.6000000238418579,40.68,-111.97,2025-06-07 16:00:00
129727,15,29.4,0.6000000238418579,40.68,-111.97,2025-06-07 17:00:00
129727,15,29.2,0.550000011920929,40.68,-111.97,2025-06-07 18:00:00
129727,15,28.8,0.550000011920929,40.68,-111.97,2025-06-07 19:00:00
129727,18,27.6,0.449999988079071,40.68,-111.97,2025-06-07 20:00:00
129727,20,25.3,0.550000011920929,40.68,-111.97,2025-06-07 21:00:00
129727,22,24.1,0.449999988079071,40.68,-111.97,2025-06-07 22:00:00
129727,23,23.2,0.449999988079071,40.68,-111.97,2025-06-07 23:00:00
129727,17,18.1,0.6000000238418579,40.68,-111.96,2025-06-07 00:00:00
129727,17,17.7,0.6000000238418579,40.68,-111.96,2025-06-07 01:00:00
129727,20,15.8,0.699999988079071,40.68,-111.96,2025-06-07 02:00:00
129727,22,14.3,0.800000011920929,40.68,-111.96,2025-06-07 03:00:00
129727,22,13.5,0.949999988079071,40.68,-111.96,2025-06-07 04:00:00
129727,21,13.7,0.8999999761581421,40.68,-111.96,2025-06-07 05:00:00
129727,24,13.4,0.949999988079071,40.68,-111.96,2025-06-07 06:00:00
129727,37,15.6,0.949999988079071,40.68,-111.96,2025-06-07 07:00:00
129727,38,18.8,0.75,40.68,-111.96,2025-06-07 08:00:00
129727,30,21.9,0.800000011920929,40.68,-111.96,2025-06-07 09:00:00
129727,26,24.1,0.75,40.68,-111.96,2025-06-07 10:00:00
129727,22,25.4,0.75,40.68,-111.96,2025-06-07 11:00:00
129727,22,26.6,0.800000011920929,40.68,-111.96,2025-06-07 12:00:00
129727,21,26.9,0.8500000238418579,40.68,-111.96,2025-06-07 13:00:00
129727,20,27.6,0.699999988079071,40.68,-111.96,2025-06-07 14:00:00
129727,20,28.0,0.6000000238418579,40.68,-111.96,2025-06-07 15:00:00
129727,20,28.0,0.6000000238418579,40.68,-111.96,2025-06-07 16:00:00
129727,19,28.2,0.6000000238418579,40.68,-111.96,2025-06-07 17:00:00
129727,18,28.1,0.550000011920929,40.68,-111.96,2025-06-07 18:00:00
129727,23,27.8,0.550000011920929,40.68,-111.96,2025-06-07 19:00:00
129727,28,24.9,0.449999988079071,40.68,-111.96,2025-06-07 20:00:00
129727,26,21.8,0.550000011920929,40.68,-111.96,2025-06-07 21:00:00
129727,27,20.7,0.449999988079071,40.68,-111.96,2025-06-07 22:00:00
129727,28,20.1,0.449999988079071,40.68,-111.96,2025-06-07 23:00:00
13279,17,18.1,1.7000000476837158,40.68,-111.95,2025-06-07 00:00:00
13279,17,17.7,1.7999999523162842,40.68,-111.95,2025-06-07 01:00:00
13279,20,15.8,1.899999976158142,40.68,-111.95,2025-06-07 02:00:00
13279,22,14.4,2.150000095367432,40.68,-111.95,2025-06-07 03:00:00
13279,22,13.6,2.3499999046325684,40.68,-111.95,2025-06-07 04:00:00
13279,21,13.8,2.0,40.68,-111.95,2025-06-07 05:00:00
13279,24,13.5,2.3499999046325684,40.68,-111.95,2025-06-07 06:00:00
13279,37,15.7,2.150000095367432,40.68,-111.95,2025-06-07 07:00:00
13279,38,18.9,2.549999952316284,40.68,-111.95,2025-06-07 08:00:00
13279,30,22.0,2.400000095367432,40.68,-111.95,2025-06-07 09:00:00
13279,26,24.2,2.200000047683716,40.68,-111.95,2025-06-07 10:00:00
13279,22,25.5,1.899999976158142,40.68,-111.95,2025-06-07 11:00:00
13279,22,26.7,2.25,40.68,-111.95,2025-06-07 12:00:00
13279,21,27.0,2.200000047683716,40.68,-111.95,2025-06-07 13:00:00
13279,20,27.7,1.899999976158142,40.68,-111.95,2025-06-07 14:00:00
13279,20,28.1,2.0,40.68,-111.95,2025-06-07 15:00:00
13279,20,28.1,1.649999976158142,40.68,-111.95,2025-06-07 16:00:00
13279,19,28.3,1.75,40.68,-111.95,2025-06-07 17:00:00
13279,18,28.2,1.7000000476837158,40.68,-111.95,2025-06-07 18:00:00
13279,23,27.9,1.649999976158142,40.68,-111.95,2025-06-07 19:00:00
13279,28,25.0,1.5,40.68,-111.95,2025-06-07 20:00:00
13279,26,21.9,1.5499999523162842,40.68,-111.95,2025-06-07 21:00:00
13279,27,20.8,1.600000023841858,40.68,-111.95,2025-06-07 22:00:00
13279,28,20.2,1.350000023841858,40.68,-111.95,2025-06-07 23:00:00
259073,19,16.8,2.299999952316284,40.68,-111.94,2025-06-07 00:00:00
259073,19,16.2,2.049999952316284,40.68,-111.94,2025-06-07 01:00:00
259073,24,14.5,2.049999952316284,40.68,-111.94,2025-06-07 02:00:00
259073,24,13.6,2.25,40.68,-111.94,2025-06-07 03:00:00
