sensor_index,humidity,temperature,pm2_5,latitude,longitude,date_time
83919,27,19.8,2.700000047683716,40.68,-112.05,2025-06-08 00:00:00
83919,28,19.2,2.8499999046325684,40.68,-112.05,2025-06-08 01:00:00
83919,29,18.6,2.75,40.68,-112.05,2025-06-08 02:00:00
83919,29,18.3,2.75,40.68,-112.05,2025-06-08 03:00:00
83919,30,18.2,2.8499999046325684,40.68,-112.05,2025-06-08 04:00:00
83919,31,17.7,2.75,40.68,-112.05,2025-06-08 05:00:00
83919,32,17.2,3.150000095367432,40.68,-112.05,2025-06-08 06:00:00
83919,37,17.9,3.200000047683716,40.68,-112.05,2025-06-08 07:00:00
83919,37,21.0,3.049999952316284,40.68,-112.05,2025-06-08 08:00:00
83919,28,24.0,3.049999952316284,40.68,-112.05,2025-06-08 09:00:00
83919,25,25.8,3.0999999046325684,40.68,-112.05,2025-06-08 10:00:00
83919,22,27.6,3.150000095367432,40.68,-112.05,2025-06-08 11:00:00
83919,21,28.9,3.25,40.68,-112.05,2025-06-08 12:00:00
83919,22,29.0,3.0999999046325684,40.68,-112.05,2025-06-08 13:00:00
83919,22,29.3,3.150000095367432,40.68,-112.05,2025-06-08 14:00:00
83919,22,29.5,2.950000047683716,40.68,-112.05,2025-06-08 15:00:00
83919,21,29.8,2.900000095367432,40.68,-112.05,2025-06-08 16:00:00
83919,21,29.7,2.5999999046325684,40.68,-112.05,2025-06-08 17:00:00
83919,23,29.2,2.5,40.68,-112.05,2025-06-08 18:00:00
83919,28,28.3,2.5999999046325684,40.68,-112.05,2025-06-08 19:00:00
83919,34,25.5,2.5999999046325684,40.68,-112.05,2025-06-08 20:00:00
83919,37,21.4,2.5999999046325684,40.68,-112.05,2025-06-08 21:00:00
83919,37,20.3,2.5,40.68,-112.05,2025-06-08 22:00:00
83919,36,20.1,2.5,40.68,-112.05,2025-06-08 23:00:00
83919,27,19.9,2.700000047683716,40.68,-112.04,2025-06-08 00:00:00
83919,28,19.3,2.8499999046325684,40.68,-112.04,2025-06-08 01:00:00
83919,29,18.7,2.75,40.68,-112.04,2025-06-08 02:00:00
83919,29,18.4,2.75,40.68,-112.04,2025-06-08 03:00:00
83919,30,18.3,2.8499999046325684,40.68,-112.04,2025-06-08 04:00:00
83919,31,17.8,2.75,40.68,-112.04,2025-06-08 05:00:00
83919,32,17.3,3.150000095367432,40.68,-112.04,2025-06-08 06:00:00
83919,37,18.0,3.200000047683716,40.68,-112.04,2025-06-08 07:00:00
83919,37,21.1,3.049999952316284,40.68,-112.04,2025-06-08 08:00:00
83919,28,24.1,3.049999952316284,40.68,-112.04,2025-06-08 09:00:00
83919,25,25.9,3.0999999046325684,40.68,-112.04,2025-06-08 10:00:00
83919,22,27.7,3.150000095367432,40.68,-112.04,2025-06-08 11:00:00
83919,21,29.0,3.25,40.68,-112.04,2025-06-08 12:00:00
83919,22,29.1,3.0999999046325684,40.68,-112.04,2025-06-08 13:00:00
83919,22,29.4,3.150000095367432,40.68,-112.04,2025-06-08 14:00:00
83919,22,29.6,2.950000047683716,40.68,-112.04,2025-06-08 15:00:00
83919,21,29.9,2.900000095367432,40.68,-112.04,2025-06-08 16:00:00
83919,21,29.8,2.5999999046325684,40.68,-112.04,2025-06-08 17:00:00
83919,23,29.3,2.5,40.68,-112.04,2025-06-08 18:00:00
83919,28,28.4,2.5999999046325684,40.68,-112.04,2025-06-08 19:00:00
83919,34,25.6,2.5999999046325684,40.68,-112.04,2025-06-08 20:00:00
83919,37,21.5,2.5999999046325684,40.68,-112.04,2025-06-08 21:00:00
83919,37,20.4,2.5,40.68,-112.04,2025-06-08 22:00:00
