sensor_index,humidity,temperature,pm2_5,latitude,longitude,date_time
6314,35,24.8,,40.68,-111.99,2025-06-12T11:00
6314,31,26.4,,40.68,-111.99,2025-06-12T12:00
6314,27,28.2,,40.68,-111.99,2025-06-12T13:00
6314,23,29.9,,40.68,-111.99,2025-06-12T14:00
6314,20,31.1,,40.68,-111.99,2025-06-12T15:00
6314,18,31.7,,40.68,-111.99,2025-06-12T16:00
6314,18,31.8,,40.68,-111.99,2025-06-12T17:00
6314,19,30.9,,40.68,-111.99,2025-06-12T18:00
6314,23,28.6,,40.68,-111.99,2025-06-12T19:00
6314,28,25.5,,40.68,-111.99,2025-06-12T20:00
6314,32,22.9,,40.68,-111.99,2025-06-12T21:00
6314,32,21.7,,40.68,-111.99,2025-06-12T22:00
6314,30,21,,40.68,-111.99,2025-06-12T23:00
6314,70,15.7,,40.68,-111.98,2025-06-12T00:00
6314,69,15.7,,40.68,-111.98,2025-06-12T01:00
6314,67,15.9,,40.68,-111.98,2025-06-12T02:00
6314,64,16.1,,40.68,-111.98,2025-06-12T03:00
6314,61,15.9,,40.68,-111.98,2025-06-12T04:00
6314,57,15.7,,40.68,-111.98,2025-06-12T05:00
6314,53,16.1,,40.68,-111.98,2025-06-12T06:00
6314,50,17.5,,40.68,-111.98,2025-06-12T07:00
6314,46,19.5,,40.68,-111.98,2025-06-12T08:00
6314,43,21.5,,40.68,-111.98,2025-06-12T09:00
6314,39,23.2,,40.68,-111.98,2025-06-12T10:00
6314,35,24.8,,40.68,-111.98,2025-06-12T11:00
6314,31,26.5,,40.68,-111.98,2025-06-12T12:00
6314,27,28.2,,40.68,-111.98,2025-06-12T13:00
6314,23,30,,40.68,-111.98,2025-06-12T14:00
6314,20,31.2,,40.68,-111.98,2025-06-12T15:00
6314,18,31.8,,40.68,-111.98,2025-06-12T16:00
6314,18,31.8,,40.68,-111.98,2025-06-12T17:00
6314,19,31,,40.68,-111.98,2025-06-12T18:00
6314,23,28.7,,40.68,-111.98,2025-06-12T19:00
6314,28,25.5,,40.68,-111.98,2025-06-12T20:00
6314,32,23,,40.68,-111.98,2025-06-12T21:00
6314,32,21.7,,40.68,-111.98,2025-06-12T22:00
6314,30,21.1,,40.68,-111.98,2025-06-12T23:00
129727,61,18.6,,40.68,-111.97,2025-06-12T00:00
129727,60,18.3,,40.68,-111.97,2025-06-12T01:00
129727,59,18.1,,40.68,-111.97,2025-06-12T02:00
129727,57,18,,40.68,-111.97,2025-06-12T03:00
129727,54,17.6,,40.68,-111.97,2025-06-12T04:00
129727,50,17.2,,40.68,-111.97,2025-06-12T05:00
129727,47,17.4,,40.68,-111.97,2025-06-12T06:00
129727,45,18.4,,40.68,-111.97,2025-06-12T07:00
129727,44,20.1,,40.68,-111.97,2025-06-12T08:00
129727,41,21.9,,40.68,-111.97,2025-06-12T09:00
129727,36,23.9,,40.68,-111.97,2025-06-12T10:00
129727,31,26.1,,40.68,-111.97,2025-06-12T11:00
129727,26,28.1,,40.68,-111.97,2025-06-12T12:00
129727,22,29.6,,40.68,-111.97,2025-06-12T13:00
129727,19,30.9,,40.68,-111.97,2025-06-12T14:00
129727,17,31.8,,40.68,-111.97,2025-06-12T15:00
129727,15,32.4,,40.68,-111.97,2025-06-12T16:00
129727,14,32.6,,40.68,-111.97,2025-06-12T17:00
129727,14,32.2,,40.68,-111.97,2025-06-12T18:00
129727,16,30.6,,40.68,-111.97,2025-06-12T19:00
129727,20,28.4,,40.68,-111.97,2025-06-12T20:00
129727,23,26.5,,40.68,-111.97,2025-06-12T21:00
129727,25,25.3,,40.68,-111.97,2025-06-12T22:00
129727,26,24.5,,40.68,-111.97,2025-06-12T23:00
129727,73,15.4,,40.68,-111.96,2025-06-12T00:00
129727,73,15.1,,40.68,-111.96,2025-06-12T01:00
129727,71,15,,40.68,-111.96,2025-06-12T02:00
129727,69,14.9,,40.68,-111.96,2025-06-12T03:00
129727,66,14.6,,40.68,-111.96,2025-06-12T04:00
129727,63,14.4,,40.68,-111.96,2025-06-12T05:00
129727,59,14.9,,40.68,-111.96,2025-06-12T06:00
129727,53,16.9,,40.68,-111.96,2025-06-12T07:00
129727,47,19.6,,40.68,-111.96,2025-06-12T08:00
129727,41,22,,40.68,-111.96,2025-06-12T09:00
129727,36,23.8,,40.68,-111.96,2025-06-12T10:00
129727,32,25.3,,40.68,-111.96,2025-06-12T11:00
129727,29,26.7,,40.68,-111.96,2025-06-12T12:00
129727,26,28.4,,40.68,-111.96,2025-06-12T13:00
129727,23,30.1,,40.68,-111.96,2025-06-12T14:00
129727,22,31,,40.68,-111.96,2025-06-12T15:00
129727,23,30.8,,40.68,-111.96,2025-06-12T16:00
129727,25,29.8,,40.68,-111.96,2025-06-12T17:00
129727,27,28.5,,40.68,-111.96,2025-06-12T18:00
129727,28,27,,40.68,-111.96,2025-06-12T19:00
129727,29,25.1,,40.68,-111.96,2025-06-12T20:00
129727,29,23.5,,40.68,-111.96,2025-06-12T21:00
129727,29,22.3,,40.68,-111.96,2025-06-12T22:00
129727,28,21.2,,40.68,-111.96,2025-06-12T23:00
13279,73,15.5,,40.68,-111.95,2025-06-12T00:00
13279,73,15.2,,40.68,-111.95,2025-06-12T01:00
13279,71,15,,40.68,-111.95,2025-06-12T02:00
13279,69,15,,40.68,-111.95,2025-06-12T03:00
13279,66,14.7,,40.68,-111.95,2025-06-12T04:00
13279,63,14.4,,40.68,-111.95,2025-06-12T05:00
13279,59,15,,40.68,-111.95,2025-06-12T06:00
13279,53,16.9,,40.68,-111.95,2025-06-12T07:00
13279,47,19.6,,40.68,-111.95,2025-06-12T08:00
13279,41,22.1,,40.68,-111.95,2025-06-12T09:00
13279,36,23.8,,40.68,-111.95,2025-06-12T10:00
13279,32,25.3,,40.68,-111.95,2025-06-12T11:00
13279,29,26.8,,40.68,-111.95,2025-06-12T12:00
13279,26,28.5,,40.68,-111.95,2025-06-12T13:00
13279,23,30.2,,40.68,-111.95,2025-06-12T14:00
13279,22,31.1,,40.68,-111.95,2025-06-12T15:00
13279,23,30.8,,40.68,-111.95,2025-06-12T16:00
13279,25,29.8,,40.68,-111.95,2025-06-12T17:00
13279,27,28.6,,40.68,-111.95,2025-06-12T18:00
13279,28,27,,40.68,-111.95,2025-06-12T19:00
13279,29,25.2,,40.68,-111.95,2025-06-12T20:00
13279,29,23.6,,40.68,-111.95,2025-06-12T21:00
13279,29,22.3,,40.68,-111.95,2025-06-12T22:00
13279,28,21.3,,40.68,-111.95,2025-06-12T23:00
259073,73,15.5,,40.68,-111.94,2025-06-12T00:00
259073,73,15.2,,40.68,-111.94,2025-06-12T01:00
259073,71,15,,40.68,-111.94,2025-06-12T02:00
259073,69,15,,40.68,-111.94,2025-06-12T03:00
259073,66,14.7,,40.68,-111.94,2025-06-12T04:00
259073,63,14.4,,40.68,-111.94,2025-06-12T05:00
259073,59,15,,40.68,-111.94,2025-06-12T06:00
259073,53,16.9,,40.68,-111.94,2025-06-12T07:00
259073,47,19.6,,40.68,-111.94,2025-06-12T08:00
259073,41,22.1,,40.68,-111.94,2025-06-12T09:00
259073,36,23.8,,40.68,-111.94,2025-06-12T10:00
259073,32,25.3,,40.68,-111.94,2025-06-12T11:00
259073,29,26.8,,40.68,-111.94,2025-06-12T12:00
259073,26,28.5,,40.68,-111.94,2025-06-12T13:00
259073,23,30.2,,40.68,-111.94,2025-06-12T14:00
259073,22,31.1,,40.68,-111.94,2025-06-12T15:00
259073,23,30.8,,40.68,-111.94,2025-06-12T16:00
259073,25,29.8,,40.68,-111.94,2025-06-12T17:00
259073,27,28.6,,40.68,-111.94,2025-06-12T18:00
259073,28,27,,40.68,-111.94,2025-06-12T19:00
259073,29,25.2,,40.68,-111.94,2025-06-12T20:00
259073,29,23.6,,40.68,-111.94,2025-06-12T21:00
259073,29,22.3,,40.68,-111.94,2025-06-12T22:00
259073,28,21.3,,40.68,-111.94,2025-06-12T23:00
259073,73,15.5,,40.68,-111.93,2025-06-12T00:00
259073,73,15.2,,40.68,-111.93,2025-06-12T01:00
259073,71,15,,40.68,-111.93,2025-06-12T02:00
259073,69,15,,40.68,-111.93,2025-06-12T03:00
259073,66,14.7,,40.68,-111.93,2025-06-12T04:00
259073,63,14.4,,40.68,-111.93,2025-06-12T05:00
259073,59,15,,40.68,-111.93,2025-06-12T06:00
259073,53,16.9,,40.68,-111.93,2025-06-12T07:00
259073,47,19.6,,40.68,-111.93,2025-06-12T08:00
259073,41,22.1,,40.68,-111.93,2025-06-12T09:00
259073,36,23.8,,40.68,-111.93,2025-06-12T10:00
259073,32,25.3,,40.68,-111.93,2025-06-12T11:00
259073,29,26.8,,40.68,-111.93,2025-06-12T12:00
259073,26,28.5,,40.68,-111.93,2025-06-12T13:00
259073,23,30.2,,40.68,-111.93,2025-06-12T14:00
259073,22,31.1,,40.68,-111.93,2025-06-12T15:00
259073,23,30.8,,40.68,-111.93,2025-06-12T16:00
259073,25,29.8,,40.68,-111.93,2025-06-12T17:00
259073,27,28.6,,40.68,-111.93,2025-06-12T18:00
259073,28,27,,40.68,-111.93,2025-06-12T19:00
259073,29,25.2,,40.68,-111.93,2025-06-12T20:00
259073,29,23.6,,40.68,-111.93,2025-06-12T21:00
259073,29,22.3,,40.68,-111.93,2025-06-12T22:00
259073,28,21.3,,40.68,-111.93,2025-06-12T23:00
133674,73,15.5,,40.68,-111.92,2025-06-12T00:00
133674,73,15.2,,40.68,-111.92,2025-06-12T01:00
133674,71,15.1,,40.68,-111.92,2025-06-12T02:00
133674,69,15,,40.68,-111.92,2025-06-12T03:00
133674,66,14.7,,40.68,-111.92,2025-06-12T04:00
133674,63,14.5,,40.68,-111.92,2025-06-12T05:00
133674,59,15,,40.68,-111.92,2025-06-12T06:00
133674,53,17,,40.68,-111.92,2025-06-12T07:00
133674,47,19.7,,40.68,-111.92,2025-06-12T08:00
133674,41,22.1,,40.68,-111.92,2025-06-12T09:00
133674,36,23.9,,40.68,-111.92,2025-06-12T10:00
133674,32,25.4,,40.68,-111.92,2025-06-12T11:00
133674,29,26.8,,40.68,-111.92,2025-06-12T12:00
133674,26,28.5,,40.68,-111.92,2025-06-12T13:00
133674,23,30.2,,40.68,-111.92,2025-06-12T14:00
133674,22,31.1,,40.68,-111.92,2025-06-12T15:00
133674,23,30.9,,40.68,-111.92,2025-06-12T16:00
133674,25,29.9,,40.68,-111.92,2025-06-12T17:00
133674,27,28.6,,40.68,-111.92,2025-06-12T18:00
133674,28,27.1,,40.68,-111.92,2025-06-12T19:00
133674,29,25.2,,40.68,-111.92,2025-06-12T20:00
133674,29,23.6,,40.68,-111.92,2025-06-12T21:00
133674,29,22.4,,40.68,-111.92,2025-06-12T22:00
133674,28,21.3,,40.68,-111.92,2025-06-12T23:00
133674,73,15.5,,40.68,-111.91,2025-06-12T00:00
133674,73,15.2,,40.68,-111.91,2025-06-12T01:00
133674,71,15.1,,40.68,-111.91,2025-06-12T02:00
133674,69,15,,40.68,-111.91,2025-06-12T03:00
133674,66,14.7,,40.68,-111.91,2025-06-12T04:00
133674,63,14.5,,40.68,-111.91,2025-06-12T05:00
133674,59,15,,40.68,-111.91,2025-06-12T06:00
133674,53,17,,40.68,-111.91,2025-06-12T07:00
133674,47,19.7,,40.68,-111.91,2025-06-12T08:00
133674,41,22.1,,40.68,-111.91,2025-06-12T09:00
133674,36,23.9,,40.68,-111.91,2025-06-12T10:00
133674,32,25.4,,40.68,-111.91,2025-06-12T11:00
133674,29,26.8,,40.68,-111.91,2025-06-12T12:00
133674,26,28.5,,40.68,-111.91,2025-06-12T13:00
133674,23,30.2,,40.68,-111.91,2025-06-12T14:00
133674,22,31.1,,40.68,-111.91,2025-06-12T15:00
133674,23,30.9,,40.68,-111.91,2025-06-12T16:00
133674,25,29.9,,40.68,-111.91,2025-06-12T17:00
133674,27,28.6,,40.68,-111.91,2025-06-12T18:00
133674,28,27.1,,40.68,-111.91,2025-06-12T19:00
133674,29,25.2,,40.68,-111.91,2025-06-12T20:00
133674,29,23.6,,40.68,-111.91,2025-06-12T21:00
133674,29,22.4,,40.68,-111.91,2025-06-12T22:00
133674,28,21.3,,40.68,-111.91,2025-06-12T23:00
133674,73,15.5,,40.68,-111.9,2025-06-12T00:00
133674,73,15.2,,40.68,-111.9,2025-06-12T01:00
133674,71,15.1,,40.68,-111.9,2025-06-12T02:00
133674,69,15,,40.68,-111.9,2025-06-12T03:00
133674,66,14.7,,40.68,-111.9,2025-06-12T04:00
133674,63,14.5,,40.68,-111.9,2025-06-12T05:00
133674,59,15,,40.68,-111.9,2025-06-12T06:00
133674,53,17,,40.68,-111.9,2025-06-12T07:00
133674,47,19.7,,40.68,-111.9,2025-06-12T08:00
133674,41,22.1,,40.68,-111.9,2025-06-12T09:00
133674,36,23.9,,40.68,-111.9,2025-06-12T10:00
133674,32,25.4,,40.68,-111.9,2025-06-12T11:00
133674,29,26.8,,40.68,-111.9,2025-06-12T12:00
133674,26,28.5,,40.68,-111.9,2025-06-12T13:00
133674,23,30.2,,40.68,-111.9,2025-06-12T14:00
133674,22,31.1,,40.68,-111.9,2025-06-12T15:00
133674,23,30.9,,40.68,-111.9,2025-06-12T16:00
133674,25,29.9,,40.68,-111.9,2025-06-12T17:00
133674,27,28.6,,40.68,-111.9,2025-06-12T18:00
133674,28,27.1,,40.68,-111.9,2025-06-12T19:00
133674,29,25.2,,40.68,-111.9,2025-06-12T20:00
133674,29,23.6,,40.68,-111.9,2025-06-12T21:00
133674,29,22.4,,40.68,-111.9,2025-06-12T22:00
133674,28,21.3,,40.68,-111.9,2025-06-12T23:00
249189,73,15.5,,40.68,-111.89,2025-06-12T00:00
249189,73,15.2,,40.68,-111.89,2025-06-12T01:00
249189,71,15,,40.68,-111.89,2025-06-12T02:00
249189,69,15,,40.68,-111.89,2025-06-12T03:00
249189,66,14.7,,40.68,-111.89,2025-06-12T04:00
249189,63,14.4,,40.68,-111.89,2025-06-12T05:00
249189,59,15,,40.68,-111.89,2025-06-12T06:00
249189,53,16.9,,40.68,-111.89,2025-06-12T07:00
249189,47,19.6,,40.68,-111.89,2025-06-12T08:00
249189,41,22.1,,40.68,-111.89,2025-06-12T09:00
249189,36,23.8,,40.68,-111.89,2025-06-12T10:00
249189,32,25.3,,40.68,-111.89,2025-06-12T11:00
249189,29,26.8,,40.68,-111.89,2025-06-12T12:00
249189,26,28.5,,40.68,-111.89,2025-06-12T13:00
249189,23,30.2,,40.68,-111.89,2025-06-12T14:00
249189,22,31.1,,40.68,-111.89,2025-06-12T15:00
249189,23,30.8,,40.68,-111.89,2025-06-12T16:00
249189,25,29.8,,40.68,-111.89,2025-06-12T17:00
249189,27,28.6,,40.68,-111.89,2025-06-12T18:00
249189,28,27,,40.68,-111.89,2025-06-12T19:00
249189,29,25.2,,40.68,-111.89,2025-06-12T20:00
249189,29,23.6,,40.68,-111.89,2025-06-12T21:00
249189,29,22.3,,40.68,-111.89,2025-06-12T22:00
249189,28,21.3,,40.68,-111.89,2025-06-12T23:00
249189,73,15.4,,40.68,-111.88,2025-06-12T00:00
249189,73,15.1,,40.68,-111.88,2025-06-12T01:00
249189,71,15,,40.68,-111.88,2025-06-12T02:00
249189,69,14.9,,40.68,-111.88,2025-06-12T03:00
249189,66,14.6,,40.68,-111.88,2025-06-12T04:00
249189,63,14.4,,40.68,-111.88,2025-06-12T05:00
249189,59,14.9,,40.68,-111.88,2025-06-12T06:00
249189,53,16.9,,40.68,-111.88,2025-06-12T07:00
249189,47,19.6,,40.68,-111.88,2025-06-12T08:00
249189,41,22,,40.68,-111.88,2025-06-12T09:00
249189,36,23.8,,40.68,-111.88,2025-06-12T10:00
249189,32,25.3,,40.68,-111.88,2025-06-12T11:00
249189,29,26.7,,40.68,-111.88,2025-06-12T12:00
249189,26,28.4,,40.68,-111.88,2025-06-12T13:00
249189,23,30.1,,40.68,-111.88,2025-06-12T14:00
249189,22,31,,40.68,-111.88,2025-06-12T15:00
249189,23,30.8,,40.68,-111.88,2025-06-12T16:00
249189,25,29.8,,40.68,-111.88,2025-06-12T17:00
249189,27,28.5,,40.68,-111.88,2025-06-12T18:00
249189,28,27,,40.68,-111.88,2025-06-12T19:00
249189,29,25.1,,40.68,-111.88,2025-06-12T20:00
249189,29,23.5,,40.68,-111.88,2025-06-12T21:00
249189,29,22.3,,40.68,-111.88,2025-06-12T22:00
249189,28,21.2,,40.68,-111.88,2025-06-12T23:00
249189,73,15.4,,40.68,-111.87,2025-06-12T00:00
249189,73,15.1,,40.68,-111.87,2025-06-12T01:00
249189,71,15,,40.68,-111.87,2025-06-12T02:00
249189,69,14.9,,40.68,-111.87,2025-06-12T03:00
249189,66,14.6,,40.68,-111.87,2025-06-12T04:00
249189,63,14.4,,40.68,-111.87,2025-06-12T05:00
249189,59,14.9,,40.68,-111.87,2025-06-12T06:00
249189,53,16.9,,40.68,-111.87,2025-06-12T07:00
249189,47,19.6,,40.68,-111.87,2025-06-12T08:00
249189,41,22,,40.68,-111.87,2025-06-12T09:00
249189,36,23.8,,40.68,-111.87,2025-06-12T10:00
249189,32,25.3,,40.68,-111.87,2025-06-12T11:00
249189,29,26.7,,40.68,-111.87,2025-06-12T12:00
249189,26,28.4,,40.68,-111.87,2025-06-12T13:00
249189,23,30.1,,40.68,-111.87,2025-06-12T14:00
249189,22,31,,40.68,-111.87,2025-06-12T15:00
249189,23,30.8,,40.68,-111.87,2025-06-12T16:00
249189,25,29.8,,40.68,-111.87,2025-06-12T17:00
249189,27,28.5,,40.68,-111.87,2025-06-12T18:00
249189,28,27,,40.68,-111.87,2025-06-12T19:00
249189,29,25.1,,40.68,-111.87,2025-06-12T20:00
249189,29,23.5,,40.68,-111.87,2025-06-12T21:00
249189,29,22.3,,40.68,-111.87,2025-06-12T22:00
249189,28,21.2,,40.68,-111.87,2025-06-12T23:00
155177,73,15.4,,40.68,-111.86,2025-06-12T00:00
155177,73,15.1,,40.68,-111.86,2025-06-12T01:00
155177,71,15,,40.68,-111.86,2025-06-12T02:00
155177,69,14.9,,40.68,-111.86,2025-06-12T03:00
155177,66,14.6,,40.68,-111.86,2025-06-12T04:00
155177,63,14.4,,40.68,-111.86,2025-06-12T05:00
155177,59,14.9,,40.68,-111.86,2025-06-12T06:00
155177,53,16.9,,40.68,-111.86,2025-06-12T07:00
155177,47,19.6,,40.68,-111.86,2025-06-12T08:00
155177,41,22,,40.68,-111.86,2025-06-12T09:00
155177,36,23.8,,40.68,-111.86,2025-06-12T10:00
155177,32,25.3,,40.68,-111.86,2025-06-12T11:00
155177,29,26.7,,40.68,-111.86,2025-06-12T12:00
